(2018-03-11,(0.0,76.0,0.0,0.0,0.0,4.529411764705882,17,0.0,1.0 76.0))
(2018-09-02,(0.0,48.0,1.0,0.0,26.0,9.8125,16,65.0,))
(2018-03-12,(0.0,42.0,0.0,0.0,1.0,4.705882352941177,17,2.5,4.0 5.0 28.0 42.0))
(2018-09-03,(0.0,351.0,110.0,0.0,234.0,113.33333333333333,18,585.0,))
(2018-09-04,(0.0,113.0,0.0,0.0,21.0,15.631578947368421,19,52.5,53.0 55.0 113.0))
(2018-08-20,(0.0,193.0,9.0,0.0,51.0,30.142857142857142,21,127.5,193.0))
(2018-03-13,(0.0,98.0,0.0,0.0,14.0,15.5,16,35.0,53.0 83.0 98.0))
(2018-03-14,(0.0,55.0,0.0,0.0,3.0,6.733333333333333,15,7.5,12.0 31.0 55.0))
(2018-08-21,(0.0,80.0,5.0,0.0,16.0,13.75,20,40.0,44.0 68.0 80.0))
(2018-10-01,(0.0,81.0,0.0,0.0,4.0,7.4,20,10.0,12.0 45.0 81.0))
(2018-09-05,(0.0,119.0,0.0,0.0,48.0,26.5,20,120.0,))
(2018-10-02,(0.0,35.0,0.0,0.0,1.0,3.3157894736842106,19,2.5,3.0 12.0 12.0 35.0))
(2018-08-22,(0.0,64.0,0.0,0.0,6.0,7.8,20,15.0,16.0 53.0 64.0))
(2018-03-15,(0.0,62.0,0.0,0.0,11.0,8.722222222222221,18,27.5,29.0 62.0))
(2018-09-06,(0.0,114.0,0.0,0.0,3.0,14.523809523809524,21,7.5,9.0 34.0 69.0 75.0 114.0))
(2018-03-16,(0.0,52.0,0.0,0.0,6.0,6.166666666666667,18,15.0,30.0 52.0))
(2018-10-03,(0.0,16.0,0.0,0.0,0.0,0.9473684210526315,19,0.0,2.0 16.0))
(2018-09-07,(0.0,195.0,0.0,0.0,17.0,20.68421052631579,19,42.5,122.0 195.0))
